target,interval,profit
45,"range(53, 54)",0.01
45,"range(54, 55)",0.01
45,"range(55, 56)",0.01
45,"range(56, 57)",0.01
45,"range(57, 58)",0.01
45,"range(58, 59)",0.01
45,"range(59, 60)",0.01
45,"range(60, 61)",0.01
46,"range(1, 2)",0.01
46,"range(2, 3)",0.01
46,"range(3, 4)",0.01
46,"range(4, 5)",0.01
46,"range(5, 6)",0.01
46,"range(6, 7)",0.01
46,"range(7, 8)",0.01
46,"range(8, 9)",0.01
46,"range(9, 10)",0.01
46,"range(10, 11)",0.01
46,"range(11, 12)",0.01
46,"range(12, 13)",0.01
46,"range(13, 14)",0.01
46,"range(14, 15)",0.01
46,"range(15, 16)",0.01
46,"range(16, 17)",0.01
46,"range(17, 18)",0.01
46,"range(18, 19)",0.01
46,"range(19, 20)",0.01
46,"range(20, 21)",0.01
46,"range(21, 22)",0.01
46,"range(22, 23)",0.01
46,"range(23, 24)",0.01
46,"range(24, 25)",0.01
46,"range(25, 26)",0.01
46,"range(26, 27)",0.01
46,"range(27, 28)",0.01
46,"range(28, 29)",0.01
46,"range(29, 30)",0.01
46,"range(30, 31)",0.01
46,"range(31, 32)",0.01
46,"range(32, 33)",0.01
46,"range(33, 34)",0.01
46,"range(34, 35)",0.01
46,"range(35, 36)",0.01
46,"range(36, 37)",0.01
46,"range(37, 38)",0.01
46,"range(38, 39)",0.01
46,"range(39, 40)",0.01
46,"range(40, 41)",0.01
46,"range(41, 42)",0.01
46,"range(42, 43)",0.01
46,"range(43, 44)",0.01
46,"range(44, 45)",0.01
46,"range(45, 46)",0.01
46,"range(46, 47)",0.01
46,"range(47, 48)",0.01
46,"range(48, 49)",0.01
46,"range(49, 50)",0.01
46,"range(50, 51)",0.01
46,"range(51, 52)",0.01
46,"range(52, 53)",0.01
46,"range(53, 54)",0.01
46,"range(54, 55)",0.01
46,"range(55, 56)",0.01
46,"range(56, 57)",0.01
46,"range(57, 58)",0.01
46,"range(58, 59)",0.01
46,"range(59, 60)",0.01
46,"range(60, 61)",0.01
47,"range(1, 2)",0.01
47,"range(2, 3)",0.01
47,"range(3, 4)",0.01
47,"range(4, 5)",0.01
47,"range(5, 6)",0.01
47,"range(6, 7)",0.01
47,"range(7, 8)",0.01
47,"range(8, 9)",0.01
47,"range(9, 10)",0.01
47,"range(10, 11)",0.01
47,"range(11, 12)",0.01
47,"range(12, 13)",0.01
47,"range(13, 14)",0.01
47,"range(14, 15)",0.01
47,"range(15, 16)",0.01
47,"range(16, 17)",0.01
47,"range(17, 18)",0.01
47,"range(18, 19)",0.01
47,"range(19, 20)",0.01
47,"range(20, 21)",0.01
47,"range(21, 22)",0.01
47,"range(22, 23)",0.01
47,"range(23, 24)",0.01
47,"range(24, 25)",0.01
47,"range(25, 26)",0.01
47,"range(26, 27)",0.01
47,"range(27, 28)",0.01
47,"range(28, 29)",0.01
47,"range(29, 30)",0.01
47,"range(30, 31)",0.01
47,"range(31, 32)",0.01
47,"range(32, 33)",0.01
47,"range(33, 34)",0.01
47,"range(34, 35)",0.01
47,"range(35, 36)",0.01
47,"range(36, 37)",0.01
47,"range(37, 38)",0.01
47,"range(38, 39)",0.01
47,"range(39, 40)",0.01
47,"range(40, 41)",0.01
47,"range(41, 42)",0.01
47,"range(42, 43)",0.01
47,"range(43, 44)",0.01
47,"range(44, 45)",0.01
47,"range(45, 46)",0.01
47,"range(46, 47)",0.01
47,"range(47, 48)",0.01
47,"range(48, 49)",0.01
47,"range(49, 50)",0.01
47,"range(50, 51)",0.01
47,"range(51, 52)",0.01
47,"range(52, 53)",0.01
47,"range(53, 54)",0.01
47,"range(54, 55)",0.01
47,"range(55, 56)",0.01
47,"range(56, 57)",0.01
47,"range(57, 58)",0.01
47,"range(58, 59)",0.01
47,"range(59, 60)",0.01
47,"range(60, 61)",0.01
48,"range(1, 2)",0.01
48,"range(2, 3)",0.01
48,"range(3, 4)",0.01
48,"range(4, 5)",0.01
48,"range(5, 6)",0.01
48,"range(6, 7)",0.01
48,"range(7, 8)",0.01
48,"range(8, 9)",0.01
48,"range(9, 10)",0.01
48,"range(10, 11)",0.01
48,"range(11, 12)",0.01
48,"range(12, 13)",0.01
48,"range(13, 14)",0.01
48,"range(14, 15)",0.01
48,"range(15, 16)",0.01
48,"range(16, 17)",0.01
48,"range(17, 18)",0.01
48,"range(18, 19)",0.01
48,"range(19, 20)",0.01
48,"range(20, 21)",0.01
48,"range(21, 22)",0.01
48,"range(22, 23)",0.01
48,"range(23, 24)",0.01
48,"range(24, 25)",0.01
48,"range(25, 26)",0.01
48,"range(26, 27)",0.01
48,"range(27, 28)",0.01
48,"range(28, 29)",0.01
48,"range(29, 30)",0.01
48,"range(30, 31)",0.01
48,"range(31, 32)",0.01
48,"range(32, 33)",0.01
48,"range(33, 34)",0.01
48,"range(34, 35)",0.01
48,"range(35, 36)",0.01
48,"range(36, 37)",0.01
48,"range(37, 38)",0.01
48,"range(38, 39)",0.01
48,"range(39, 40)",0.01
48,"range(40, 41)",0.01
48,"range(41, 42)",0.01
48,"range(42, 43)",0.01
48,"range(43, 44)",0.01
48,"range(44, 45)",0.01
48,"range(45, 46)",0.01
48,"range(46, 47)",0.01
48,"range(47, 48)",0.01
48,"range(48, 49)",0.01
48,"range(49, 50)",0.01
48,"range(50, 51)",0.01
48,"range(51, 52)",0.01
48,"range(52, 53)",0.01
48,"range(53, 54)",0.01
48,"range(54, 55)",0.01
48,"range(55, 56)",0.01
48,"range(56, 57)",0.01
48,"range(57, 58)",0.01
48,"range(58, 59)",0.01
48,"range(59, 60)",0.01
48,"range(60, 61)",0.01
49,"range(1, 2)",0.01
49,"range(2, 3)",0.3999999999999999
49,"range(3, 4)",0.4142857142857142
49,"range(4, 5)",0.01
49,"range(5, 6)",0.3999999999999999
49,"range(6, 7)",0.01
49,"range(7, 8)",0.01
49,"range(8, 9)",0.01
49,"range(9, 10)",0.3714285714285714
49,"range(10, 11)",0.01
49,"range(11, 12)",0.01
49,"range(12, 13)",0.01
49,"range(13, 14)",0.3714285714285714
49,"range(14, 15)",0.3857142857142857
49,"range(15, 16)",0.3857142857142857
49,"range(16, 17)",0.3857142857142857
49,"range(17, 18)",0.01
49,"range(18, 19)",0.01
49,"range(19, 20)",0.01
49,"range(20, 21)",0.01
49,"range(21, 22)",0.01
49,"range(22, 23)",0.01
49,"range(23, 24)",0.01
49,"range(24, 25)",0.01
49,"range(25, 26)",0.01
49,"range(26, 27)",0.01
49,"range(27, 28)",0.01
49,"range(28, 29)",0.01
49,"range(29, 30)",0.01
49,"range(30, 31)",0.01
49,"range(31, 32)",0.01
49,"range(32, 33)",0.01
49,"range(33, 34)",0.01
49,"range(34, 35)",0.01
49,"range(35, 36)",0.01
49,"range(36, 37)",0.01
49,"range(37, 38)",0.01
49,"range(38, 39)",0.01
49,"range(39, 40)",0.01
49,"range(40, 41)",0.01
49,"range(41, 42)",0.01
49,"range(42, 43)",0.01
49,"range(43, 44)",0.01
49,"range(44, 45)",0.01
49,"range(45, 46)",0.01
49,"range(46, 47)",0.01
49,"range(47, 48)",0.01
49,"range(48, 49)",0.01
49,"range(49, 50)",0.01
49,"range(50, 51)",0.01
49,"range(51, 52)",0.01
49,"range(52, 53)",0.01
49,"range(53, 54)",0.01
49,"range(54, 55)",0.01
49,"range(55, 56)",0.01
49,"range(56, 57)",0.01
49,"range(57, 58)",0.01
49,"range(58, 59)",0.01
49,"range(59, 60)",0.01
49,"range(60, 61)",0.01
50,"range(1, 2)",0.01
50,"range(2, 3)",0.01
50,"range(3, 4)",0.01
50,"range(4, 5)",0.01
50,"range(5, 6)",0.01
50,"range(6, 7)",0.01
50,"range(7, 8)",0.01
50,"range(8, 9)",0.01
50,"range(9, 10)",0.01
50,"range(10, 11)",0.01
50,"range(11, 12)",0.01
50,"range(12, 13)",0.01
50,"range(13, 14)",0.01
50,"range(14, 15)",0.01
50,"range(15, 16)",0.01
50,"range(16, 17)",0.01
50,"range(17, 18)",0.01
50,"range(18, 19)",0.01
50,"range(19, 20)",0.01
50,"range(20, 21)",0.01
50,"range(21, 22)",0.01
50,"range(22, 23)",0.01
50,"range(23, 24)",0.01
50,"range(24, 25)",0.01
50,"range(25, 26)",0.01
50,"range(26, 27)",0.01
50,"range(27, 28)",0.01
50,"range(28, 29)",0.01
50,"range(29, 30)",0.01
50,"range(30, 31)",0.01
50,"range(31, 32)",0.01
50,"range(32, 33)",0.01
50,"range(33, 34)",0.01
50,"range(34, 35)",0.01
50,"range(35, 36)",0.01
50,"range(36, 37)",0.01
50,"range(37, 38)",0.01
50,"range(38, 39)",0.01
50,"range(39, 40)",0.01
50,"range(40, 41)",0.01
50,"range(41, 42)",0.01
50,"range(42, 43)",0.01
50,"range(43, 44)",0.01
50,"range(44, 45)",0.01
50,"range(45, 46)",0.01
50,"range(46, 47)",0.01
50,"range(47, 48)",0.01
50,"range(48, 49)",0.01
50,"range(49, 50)",0.01
50,"range(50, 51)",0.01
50,"range(51, 52)",0.01
50,"range(52, 53)",0.01
50,"range(53, 54)",0.01
50,"range(54, 55)",0.01
50,"range(55, 56)",0.01
50,"range(56, 57)",0.01
50,"range(57, 58)",0.01
50,"range(58, 59)",0.01
50,"range(59, 60)",0.01
50,"range(60, 61)",0.01
51,"range(1, 2)",0.01
51,"range(2, 3)",0.01
51,"range(3, 4)",0.01
51,"range(4, 5)",0.01
51,"range(5, 6)",0.01
51,"range(6, 7)",0.01
51,"range(7, 8)",0.01
51,"range(8, 9)",0.01
51,"range(9, 10)",0.01
51,"range(10, 11)",0.01
51,"range(11, 12)",0.01
51,"range(12, 13)",0.01
51,"range(13, 14)",0.01
51,"range(14, 15)",0.01
51,"range(15, 16)",0.01
51,"range(16, 17)",0.01
51,"range(17, 18)",0.01
51,"range(18, 19)",0.01
51,"range(19, 20)",0.01
51,"range(20, 21)",0.01
51,"range(21, 22)",0.01
51,"range(22, 23)",0.01
51,"range(23, 24)",0.01
51,"range(24, 25)",0.01
51,"range(25, 26)",0.01
51,"range(26, 27)",0.01
51,"range(27, 28)",0.01
51,"range(28, 29)",0.01
51,"range(29, 30)",0.01
51,"range(30, 31)",0.01
51,"range(31, 32)",0.01
51,"range(32, 33)",0.01
51,"range(33, 34)",0.01
51,"range(34, 35)",0.01
51,"range(35, 36)",0.01
51,"range(36, 37)",0.01
51,"range(37, 38)",0.01
51,"range(38, 39)",0.01
51,"range(39, 40)",0.01
51,"range(40, 41)",0.01
51,"range(41, 42)",0.01
51,"range(42, 43)",0.01
51,"range(43, 44)",0.01
51,"range(44, 45)",0.01
51,"range(45, 46)",0.01
51,"range(46, 47)",0.01
51,"range(47, 48)",0.01
51,"range(48, 49)",0.01
51,"range(49, 50)",0.01
51,"range(50, 51)",0.01
51,"range(51, 52)",0.01
51,"range(52, 53)",0.01
51,"range(53, 54)",0.01
51,"range(54, 55)",0.01
51,"range(55, 56)",0.01
51,"range(56, 57)",0.01
51,"range(57, 58)",0.01
51,"range(58, 59)",0.01
51,"range(59, 60)",0.01
51,"range(60, 61)",0.01
52,"range(1, 2)",0.01
52,"range(2, 3)",0.01
52,"range(3, 4)",0.01
52,"range(4, 5)",0.01
52,"range(5, 6)",0.01
52,"range(6, 7)",0.01
52,"range(7, 8)",0.01
52,"range(8, 9)",0.01
52,"range(9, 10)",0.01
52,"range(10, 11)",0.01
52,"range(11, 12)",0.01
52,"range(12, 13)",0.01
52,"range(13, 14)",0.01
52,"range(14, 15)",0.01
52,"range(15, 16)",0.01
52,"range(16, 17)",0.01
52,"range(17, 18)",0.01
52,"range(18, 19)",0.01
52,"range(19, 20)",0.01
52,"range(20, 21)",0.01
52,"range(21, 22)",0.01
52,"range(22, 23)",0.01
52,"range(23, 24)",0.01
52,"range(24, 25)",0.01
52,"range(25, 26)",0.01
52,"range(26, 27)",0.01
52,"range(27, 28)",0.01
52,"range(28, 29)",0.01
52,"range(29, 30)",0.01
52,"range(30, 31)",0.01
52,"range(31, 32)",0.01
52,"range(32, 33)",0.01
52,"range(33, 34)",0.01
52,"range(34, 35)",0.01
52,"range(35, 36)",0.01
52,"range(36, 37)",0.01
52,"range(37, 38)",0.01
52,"range(38, 39)",0.01
52,"range(39, 40)",0.01
52,"range(40, 41)",0.01
52,"range(41, 42)",0.01
52,"range(42, 43)",0.01
52,"range(43, 44)",0.01
52,"range(44, 45)",0.01
52,"range(45, 46)",0.01
52,"range(46, 47)",0.01
52,"range(47, 48)",0.01
52,"range(48, 49)",0.01
52,"range(49, 50)",0.01
52,"range(50, 51)",0.01
52,"range(51, 52)",0.01
52,"range(52, 53)",0.01
52,"range(53, 54)",0.01
52,"range(54, 55)",0.01
52,"range(55, 56)",0.01
52,"range(56, 57)",0.01
52,"range(57, 58)",0.01
52,"range(58, 59)",0.01
52,"range(59, 60)",0.01
52,"range(60, 61)",0.01
53,"range(1, 2)",0.01
53,"range(2, 3)",0.01
53,"range(3, 4)",0.01
53,"range(4, 5)",0.01
53,"range(5, 6)",0.01
53,"range(6, 7)",0.01
53,"range(7, 8)",0.01
53,"range(8, 9)",0.01
53,"range(9, 10)",0.01
53,"range(10, 11)",0.01
53,"range(11, 12)",0.01
53,"range(12, 13)",0.01
53,"range(13, 14)",0.01
53,"range(14, 15)",0.01
53,"range(15, 16)",0.01
53,"range(16, 17)",0.01
53,"range(17, 18)",0.01
53,"range(18, 19)",0.01
53,"range(19, 20)",0.01
53,"range(20, 21)",0.01
53,"range(21, 22)",0.01
53,"range(22, 23)",0.01
53,"range(23, 24)",0.01
53,"range(24, 25)",0.01
53,"range(25, 26)",0.01
53,"range(26, 27)",0.01
53,"range(27, 28)",0.01
53,"range(28, 29)",0.01
53,"range(29, 30)",0.01
53,"range(30, 31)",0.01
53,"range(31, 32)",0.01
53,"range(32, 33)",0.01
53,"range(33, 34)",0.01
53,"range(34, 35)",0.01
53,"range(35, 36)",0.01
53,"range(36, 37)",0.01
53,"range(37, 38)",0.01
53,"range(38, 39)",0.01
53,"range(39, 40)",0.01
53,"range(40, 41)",0.01
53,"range(41, 42)",0.01
53,"range(42, 43)",0.01
53,"range(43, 44)",0.01
53,"range(44, 45)",0.01
53,"range(45, 46)",0.01
53,"range(46, 47)",0.01
53,"range(47, 48)",0.01
53,"range(48, 49)",0.01
53,"range(49, 50)",0.01
53,"range(50, 51)",0.01
53,"range(51, 52)",0.01
53,"range(52, 53)",0.01
53,"range(53, 54)",0.01
53,"range(54, 55)",0.01
53,"range(55, 56)",0.01
53,"range(56, 57)",0.01
53,"range(57, 58)",0.01
53,"range(58, 59)",0.01
53,"range(59, 60)",0.01
53,"range(60, 61)",0.01
54,"range(1, 2)",0.0142857142857142
54,"range(2, 3)",0.0285714285714285
54,"range(3, 4)",0.4
54,"range(4, 5)",0.0714285714285714
54,"range(5, 6)",0.8714285714285716
54,"range(6, 7)",1.3857142857142857
54,"range(7, 8)",1.8571428571428568
54,"range(8, 9)",1.457142857142857
54,"range(9, 10)",2.3714285714285714
54,"range(10, 11)",2.2142857142857144
54,"range(11, 12)",2.2
54,"range(12, 13)",2.1714285714285717
54,"range(13, 14)",2.3000000000000003
54,"range(14, 15)",1.6142857142857143
54,"range(15, 16)",2.257142857142857
54,"range(16, 17)",1.3142857142857145
54,"range(17, 18)",1.2571428571428571
54,"range(18, 19)",0.6
54,"range(19, 20)",0.3571428571428571
54,"range(20, 21)",0.4714285714285714
54,"range(21, 22)",0.4428571428571429
54,"range(22, 23)",0.7000000000000001
54,"range(23, 24)",0.6571428571428571
54,"range(24, 25)",0.7142857142857143
54,"range(25, 26)",0.7285714285714285
54,"range(26, 27)",1.657142857142857
54,"range(27, 28)",1.6428571428571428
54,"range(28, 29)",1.5714285714285714
54,"range(29, 30)",1.4857142857142858
54,"range(30, 31)",1.4714285714285715
54,"range(31, 32)",2.442857142857143
54,"range(32, 33)",2.4
54,"range(33, 34)",2.3714285714285714
54,"range(34, 35)",1.9285714285714288
54,"range(35, 36)",2.3857142857142857
54,"range(36, 37)",2.242857142857143
54,"range(37, 38)",2.2285714285714286
54,"range(38, 39)",2.9
54,"range(39, 40)",3.242857142857143
54,"range(40, 41)",2.942857142857143
54,"range(41, 42)",3.8428571428571434
54,"range(42, 43)",4.357142857142857
54,"range(43, 44)",3.3285714285714287
54,"range(44, 45)",3.5
54,"range(45, 46)",3.8
54,"range(46, 47)",2.9285714285714284
54,"range(47, 48)",2.9714285714285715
54,"range(48, 49)",3.3000000000000003
54,"range(49, 50)",2.642857142857143
54,"range(50, 51)",2.4
54,"range(51, 52)",3.5
54,"range(52, 53)",2.757142857142857
54,"range(53, 54)",1.9
54,"range(54, 55)",0.7714285714285715
54,"range(55, 56)",0.7428571428571429
54,"range(56, 57)",0.4428571428571429
54,"range(57, 58)",0.3857142857142857
54,"range(58, 59)",1.042857142857143
54,"range(59, 60)",0.9857142857142857
54,"range(60, 61)",0.4142857142857142
55,"range(1, 2)",0.5857142857142856
55,"range(2, 3)",2.2285714285714286
55,"range(3, 4)",2.257142857142857
55,"range(4, 5)",3.442857142857143
55,"range(5, 6)",3.8285714285714287
55,"range(6, 7)",3.2
55,"range(7, 8)",2.9285714285714284
55,"range(8, 9)",2.8857142857142857
55,"range(9, 10)",2.9857142857142853
55,"range(10, 11)",2.857142857142857
55,"range(11, 12)",2.585714285714286
55,"range(12, 13)",2.6142857142857143
55,"range(13, 14)",1.8
55,"range(14, 15)",1.3714285714285714
55,"range(15, 16)",1.3285714285714287
55,"range(16, 17)",1.3714285714285714
55,"range(17, 18)",1.3571428571428572
55,"range(18, 19)",1.7714285714285711
55,"range(19, 20)",1.7857142857142858
55,"range(20, 21)",1.7571428571428571
55,"range(21, 22)",1.042857142857143
55,"range(22, 23)",0.6857142857142858
55,"range(23, 24)",0.6571428571428571
55,"range(24, 25)",0.7142857142857143
55,"range(25, 26)",0.6428571428571429
55,"range(26, 27)",0.7714285714285715
55,"range(27, 28)",1.1428571428571428
55,"range(28, 29)",1.5142857142857142
55,"range(29, 30)",1.542857142857143
55,"range(30, 31)",1.2
55,"range(31, 32)",1.042857142857143
55,"range(32, 33)",1.0714285714285714
55,"range(33, 34)",0.7714285714285715
55,"range(34, 35)",1.0714285714285714
55,"range(35, 36)",0.8285714285714285
55,"range(36, 37)",1.2285714285714284
55,"range(37, 38)",1.4857142857142858
55,"range(38, 39)",1.8285714285714287
55,"range(39, 40)",1.8285714285714287
55,"range(40, 41)",1.8142857142857145
55,"range(41, 42)",1.5
55,"range(42, 43)",1.5
55,"range(43, 44)",1.5571428571428572
55,"range(44, 45)",1.1142857142857143
55,"range(45, 46)",1.042857142857143
55,"range(46, 47)",1.5142857142857142
55,"range(47, 48)",1.3285714285714287
55,"range(48, 49)",1.5142857142857142
55,"range(49, 50)",1.5714285714285714
55,"range(50, 51)",1.6714285714285713
55,"range(51, 52)",2.585714285714286
55,"range(52, 53)",1.9857142857142855
55,"range(53, 54)",1.9714285714285715
55,"range(54, 55)",1.9
55,"range(55, 56)",2.4285714285714284
55,"range(56, 57)",2.371428571428571
55,"range(57, 58)",2.7571428571428567
55,"range(58, 59)",2.314285714285714
55,"range(59, 60)",2.3428571428571425
55,"range(60, 61)",2.0285714285714285
56,"range(1, 2)",0.01
56,"range(2, 3)",0.01
56,"range(3, 4)",0.01
56,"range(4, 5)",0.01
56,"range(5, 6)",0.01
56,"range(6, 7)",0.01
56,"range(7, 8)",0.01
56,"range(8, 9)",0.01
56,"range(9, 10)",0.01
56,"range(10, 11)",0.01
56,"range(11, 12)",0.01
56,"range(12, 13)",0.01
56,"range(13, 14)",0.01
56,"range(14, 15)",0.01
56,"range(15, 16)",0.3999999999999999
56,"range(16, 17)",0.3857142857142857
56,"range(17, 18)",0.3999999999999999
56,"range(18, 19)",0.3999999999999999
56,"range(19, 20)",0.3857142857142857
56,"range(20, 21)",0.3857142857142857
56,"range(21, 22)",0.3999999999999999
56,"range(22, 23)",0.3857142857142857
56,"range(23, 24)",0.3714285714285714
56,"range(24, 25)",0.01
56,"range(25, 26)",0.01
56,"range(26, 27)",0.01
56,"range(27, 28)",0.01
56,"range(28, 29)",0.01
56,"range(29, 30)",0.3714285714285714
56,"range(30, 31)",0.3428571428571428
56,"range(31, 32)",0.3571428571428571
56,"range(32, 33)",0.3714285714285714
56,"range(33, 34)",0.3285714285714285
56,"range(34, 35)",0.7285714285714285
56,"range(35, 36)",1.1857142857142855
56,"range(36, 37)",1.4857142857142858
56,"range(37, 38)",1.4857142857142858
56,"range(38, 39)",2.0142857142857142
56,"range(39, 40)",2.1142857142857143
56,"range(40, 41)",2.0285714285714285
56,"range(41, 42)",1.6714285714285713
56,"range(42, 43)",1.3571428571428572
56,"range(43, 44)",0.8714285714285713
56,"range(44, 45)",1.6142857142857143
56,"range(45, 46)",1.6857142857142855
56,"range(46, 47)",1.157142857142857
56,"range(47, 48)",1.0714285714285714
56,"range(48, 49)",0.8142857142857143
56,"range(49, 50)",0.7142857142857143
56,"range(50, 51)",0.6285714285714287
56,"range(51, 52)",0.5428571428571428
56,"range(52, 53)",0.5142857142857143
56,"range(53, 54)",0.7999999999999999
56,"range(54, 55)",1.1285714285714286
56,"range(55, 56)",1.1
56,"range(56, 57)",1.157142857142857
56,"range(57, 58)",1.1
56,"range(58, 59)",1.1
56,"range(59, 60)",1.0714285714285714
56,"range(60, 61)",1.0857142857142856
57,"range(1, 2)",0.2428571428571428
57,"range(2, 3)",0.1428571428571428
57,"range(3, 4)",1.9142857142857144
57,"range(4, 5)",1.842857142857143
57,"range(5, 6)",0.3857142857142857
57,"range(6, 7)",0.4285714285714285
57,"range(7, 8)",0.3999999999999999
57,"range(8, 9)",0.3999999999999999
57,"range(9, 10)",0.3857142857142857
57,"range(10, 11)",0.3999999999999999
57,"range(11, 12)",0.3857142857142857
57,"range(12, 13)",1.6428571428571428
57,"range(13, 14)",1.6142857142857143
57,"range(14, 15)",1.6
57,"range(15, 16)",1.1714285714285713
57,"range(16, 17)",1.157142857142857
57,"range(17, 18)",1.157142857142857
57,"range(18, 19)",1.4714285714285715
57,"range(19, 20)",1.5285714285714285
57,"range(20, 21)",1.5142857142857142
57,"range(21, 22)",1.4428571428571428
57,"range(22, 23)",1.6142857142857143
57,"range(23, 24)",1.4428571428571428
57,"range(24, 25)",2.3714285714285714
57,"range(25, 26)",1.6285714285714286
57,"range(26, 27)",2.085714285714286
57,"range(27, 28)",2.542857142857143
57,"range(28, 29)",2.1142857142857143
57,"range(29, 30)",2.1
57,"range(30, 31)",1.6714285714285713
57,"range(31, 32)",1.7571428571428571
57,"range(32, 33)",1.7857142857142858
57,"range(33, 34)",1.7571428571428571
57,"range(34, 35)",1.342857142857143
57,"range(35, 36)",0.9000000000000001
57,"range(36, 37)",0.9000000000000001
57,"range(37, 38)",0.9000000000000001
57,"range(38, 39)",0.4714285714285714
57,"range(39, 40)",0.8857142857142856
57,"range(40, 41)",0.3571428571428571
57,"range(41, 42)",0.3714285714285714
57,"range(42, 43)",0.7142857142857143
57,"range(43, 44)",0.7285714285714285
57,"range(44, 45)",0.6714285714285714
57,"range(45, 46)",1.1
57,"range(46, 47)",1.1857142857142855
57,"range(47, 48)",1.2285714285714284
57,"range(48, 49)",1.2428571428571429
57,"range(49, 50)",1.6285714285714286
57,"range(50, 51)",1.5571428571428572
57,"range(51, 52)",0.9142857142857144
57,"range(52, 53)",0.9285714285714286
57,"range(53, 54)",1.2142857142857142
57,"range(54, 55)",1.1714285714285713
57,"range(55, 56)",1.2
57,"range(56, 57)",1.2142857142857142
57,"range(57, 58)",1.1857142857142855
57,"range(58, 59)",1.9285714285714288
57,"range(59, 60)",1.5857142857142856
57,"range(60, 61)",1.5571428571428572
58,"range(1, 2)",0.01
58,"range(2, 3)",0.01
58,"range(3, 4)",0.01
58,"range(4, 5)",0.01
58,"range(5, 6)",0.01
58,"range(6, 7)",0.01
58,"range(7, 8)",0.01
58,"range(8, 9)",0.01
58,"range(9, 10)",0.01
58,"range(10, 11)",0.01
58,"range(11, 12)",0.01
58,"range(12, 13)",0.01
58,"range(13, 14)",0.01
58,"range(14, 15)",0.01
58,"range(15, 16)",0.01
58,"range(16, 17)",0.01
58,"range(17, 18)",0.01
58,"range(18, 19)",0.01
58,"range(19, 20)",0.01
58,"range(20, 21)",0.01
58,"range(21, 22)",2.314285714285714
58,"range(22, 23)",2.2285714285714286
58,"range(23, 24)",2.2285714285714286
58,"range(24, 25)",0.01
58,"range(25, 26)",1.157142857142857
58,"range(26, 27)",1.1142857142857143
58,"range(27, 28)",1.0857142857142856
58,"range(28, 29)",1.0571428571428572
58,"range(29, 30)",1.1
58,"range(30, 31)",0.01
58,"range(31, 32)",0.01
58,"range(32, 33)",0.01
58,"range(33, 34)",0.01
58,"range(34, 35)",0.01
58,"range(35, 36)",0.01
58,"range(36, 37)",0.01
58,"range(37, 38)",0.7857142857142857
58,"range(38, 39)",0.8142857142857143
58,"range(39, 40)",0.7999999999999999
58,"range(40, 41)",0.7857142857142857
58,"range(41, 42)",0.8285714285714285
58,"range(42, 43)",0.8428571428571429
58,"range(43, 44)",0.6
58,"range(44, 45)",0.7571428571428571
58,"range(45, 46)",0.5571428571428572
58,"range(46, 47)",0.01
58,"range(47, 48)",0.01
58,"range(48, 49)",0.01
58,"range(49, 50)",0.01
58,"range(50, 51)",0.01
58,"range(51, 52)",0.01
58,"range(52, 53)",0.01
58,"range(53, 54)",0.01
58,"range(54, 55)",0.01
58,"range(55, 56)",0.01
58,"range(56, 57)",0.01
58,"range(57, 58)",0.01
58,"range(58, 59)",0.01
58,"range(59, 60)",0.01
58,"range(60, 61)",0.01
59,"range(1, 2)",1.1142857142857143
59,"range(2, 3)",0.01
59,"range(3, 4)",3.7857142857142856
59,"range(4, 5)",6.528571428571429
59,"range(5, 6)",4.642857142857143
59,"range(6, 7)",4.042857142857143
59,"range(7, 8)",5.5
59,"range(8, 9)",10.228571428571428
59,"range(9, 10)",6.714285714285714
59,"range(10, 11)",1.4428571428571428
59,"range(11, 12)",1.3285714285714287
59,"range(12, 13)",2.2285714285714286
59,"range(13, 14)",3.1142857142857143
59,"range(14, 15)",3.457142857142857
59,"range(15, 16)",2.157142857142857
59,"range(16, 17)",8.542857142857143
59,"range(17, 18)",8.071428571428571
59,"range(18, 19)",5.071428571428571
59,"range(19, 20)",3.8857142857142857
59,"range(20, 21)",4.057142857142857
59,"range(21, 22)",4.014285714285714
59,"range(22, 23)",2.914285714285714
59,"range(23, 24)",3.071428571428572
59,"range(24, 25)",2.185714285714286
59,"range(25, 26)",2.685714285714286
59,"range(26, 27)",1.0
59,"range(27, 28)",1.5
59,"range(28, 29)",1.457142857142857
59,"range(29, 30)",3.0285714285714285
59,"range(30, 31)",4.885714285714286
59,"range(31, 32)",4.271428571428571
59,"range(32, 33)",6.614285714285714
59,"range(33, 34)",10.257142857142856
59,"range(34, 35)",5.014285714285714
59,"range(35, 36)",5.057142857142857
59,"range(36, 37)",4.171428571428572
59,"range(37, 38)",5.1000000000000005
59,"range(38, 39)",4.514285714285714
59,"range(39, 40)",3.628571428571429
59,"range(40, 41)",7.0
59,"range(41, 42)",3.7285714285714286
59,"range(42, 43)",5.185714285714285
59,"range(43, 44)",5.828571428571428
59,"range(44, 45)",5.857142857142857
59,"range(45, 46)",2.2142857142857144
59,"range(46, 47)",2.2285714285714286
59,"range(47, 48)",4.528571428571429
59,"range(48, 49)",5.485714285714286
59,"range(49, 50)",4.357142857142857
59,"range(50, 51)",4.285714285714286
59,"range(51, 52)",4.257142857142857
59,"range(52, 53)",5.942857142857143
59,"range(53, 54)",7.3
59,"range(54, 55)",6.128571428571428
59,"range(55, 56)",6.628571428571428
59,"range(56, 57)",6.085714285714286
59,"range(57, 58)",6.671428571428572
59,"range(58, 59)",5.200000000000001
